pokemon_id,name,root_id,root_name,family_id,generation,image_url,tradeable,legendary
381,Latios,381.0,Latios,197,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/381.png,True,True
382,Kyogre,382.0,Kyogre,198,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/382.png,True,True
383,Groudon,383.0,Groudon,199,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/383.png,True,True
384,Rayquaza,384.0,Rayquaza,200,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/384.png,True,True
385,Jirachi,385.0,Jirachi,201,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/385.png,False,True
386,Deoxys,386.0,Deoxys,202,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/386.png,False,True
387,Turtwig,387.0,Turtwig,203,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/387.png,True,False
388,Grotle,387.0,Turtwig,203,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/388.png,True,False
389,Torterra,387.0,Turtwig,203,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/389.png,True,False
390,Chimchar,390.0,Chimchar,204,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/390.png,True,False
391,Monferno,390.0,Chimchar,204,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/391.png,True,False
392,Infernape,390.0,Chimchar,204,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/392.png,True,False
393,Piplup,393.0,Piplup,205,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/393.png,True,False
394,Prinplup,393.0,Piplup,205,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/394.png,True,False
395,Empoleon,393.0,Piplup,205,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/395.png,True,False
396,Starly,396.0,Starly,206,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/396.png,True,False
397,Staravia,396.0,Starly,206,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/397.png,True,False
398,Staraptor,396.0,Starly,206,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/398.png,True,False
399,Bidoof,399.0,Bidoof,207,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/399.png,True,False
400,Bibarel,399.0,Bidoof,207,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/400.png,True,False
401,Kricketot,401.0,Kricketot,208,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/401.png,True,False
402,Kricketune,401.0,Kricketot,208,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/402.png,True,False
403,Shinx,403.0,Shinx,209,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/403.png,True,False
404,Luxio,403.0,Shinx,209,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/404.png,True,False
405,Luxray,403.0,Shinx,209,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/405.png,True,False
406,Budew,406.0,Budew,158,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/406.png,True,False
407,Roserade,406.0,Budew,158,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/407.png,True,False
408,Cranidos,408.0,Cranidos,211,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/408.png,True,False
409,Rampardos,408.0,Cranidos,211,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/409.png,True,False
410,Shieldon,410.0,Shieldon,212,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/410.png,True,False
411,Bastiodon,410.0,Shieldon,212,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/411.png,True,False
412,Burmy,412.0,Burmy,213,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/412.png,True,False
413,Wormadam,412.0,Burmy,213,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/413.png,True,False
414,Mothim,412.0,Burmy,213,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/414.png,True,False
415,Combee,415.0,Combee,214,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/415.png,True,False
416,Vespiquen,415.0,Combee,214,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/416.png,True,False
417,Pachirisu,417.0,Pachirisu,215,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/417.png,True,False
418,Buizel,418.0,Buizel,216,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/418.png,True,False
419,Floatzel,418.0,Buizel,216,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/419.png,True,False
420,Cherubi,420.0,Cherubi,217,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/420.png,True,False
421,Cherrim,420.0,Cherubi,217,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/421.png,True,False
422,Shellos,422.0,Shellos,218,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/422.png,True,False
423,Gastrodon,422.0,Shellos,218,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/423.png,True,False
424,Ambipom,190.0,Aipom,93,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/424.png,True,False
425,Drifloon,425.0,Drifloon,219,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/425.png,True,False
426,Drifblim,425.0,Drifloon,219,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/426.png,True,False
427,Buneary,427.0,Buneary,220,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/427.png,True,False
428,Lopunny,427.0,Buneary,220,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/428.png,True,False
429,Mismagius,200.0,Misdreavus,98,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/429.png,True,False
430,Honchkrow,198.0,Murkrow,97,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/430.png,True,False
431,Glameow,431.0,Glameow,221,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/431.png,True,False
432,Purugly,431.0,Glameow,221,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/432.png,True,False
433,Chingling,433.0,Chingling,184,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/433.png,True,False
434,Stunky,434.0,Stunky,223,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/434.png,True,False
435,Skuntank,434.0,Stunky,223,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/435.png,True,False
436,Bronzor,436.0,Bronzor,224,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/436.png,True,False
437,Bronzong,436.0,Bronzor,224,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/437.png,True,False
438,Bonsly,438.0,Bonsly,91,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/438.png,True,False
439,Mime Jr,439.0,Mime Jr,57,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/439.png,True,False
440,Happiny,440.0,Happiny,51,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/440.png,True,False
441,Chatot,441.0,Chatot,228,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/441.png,True,False
442,Spiritomb,442.0,Spiritomb,229,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/442.png,True,False
443,Gible,443.0,Gible,230,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/443.png,True,False
444,Gabite,443.0,Gible,230,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/444.png,True,False
445,Garchomp,443.0,Gible,230,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/445.png,True,False
446,Munchlax,446.0,Munchlax,72,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/446.png,True,False
447,Riolu,447.0,Riolu,232,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/447.png,True,False
448,Lucario,447.0,Riolu,232,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/448.png,True,False
449,Hippopotas,449.0,Hippopotas,233,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/449.png,True,False
450,Hippowdon,449.0,Hippopotas,233,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/450.png,True,False
451,Skorupi,451.0,Skorupi,234,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/451.png,True,False
452,Drapion,451.0,Skorupi,234,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/452.png,True,False
453,Croagunk,453.0,Croagunk,235,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/453.png,True,False
454,Toxicroak,453.0,Croagunk,235,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/454.png,True,False
455,Carnivine,455.0,Carnivine,236,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/455.png,True,False
456,Finneon,456.0,Finneon,237,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/456.png,True,False
457,Lumineon,456.0,Finneon,237,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/457.png,True,False
458,Mantyke,458.0,Mantyke,116,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/458.png,True,False
459,Snover,459.0,Snover,239,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/459.png,True,False
460,Abomasnow,459.0,Snover,239,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/460.png,True,False
461,Weavile,215.0,Sneasel,109,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/461.png,True,False
462,Magnezone,81.0,Magnemite,34,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/462.png,True,False
463,Lickilicky,108.0,Lickitung,48,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/463.png,True,False
464,Rhyperior,111.0,Rhyhorn,50,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/464.png,True,False
465,Tangrowth,114.0,Tangela,52,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/465.png,True,False
466,Electivire,239.0,Elekid,60,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/466.png,True,False
467,Magmortar,240.0,Magby,61,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/467.png,True,False
468,Togekiss,175.0,Togepi,87,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/468.png,True,False
469,Yanmega,193.0,Yanma,95,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/469.png,True,False
470,Leafeon,133.0,Eevee,67,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/470.png,True,False
471,Glaceon,133.0,Eevee,67,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/471.png,True,False
472,Gliscor,207.0,Gligar,104,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/472.png,True,False
473,Mamoswine,220.0,Swinub,112,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/473.png,True,False
474,Porygon Z,137.0,Porygon,68,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/474.png,True,False
475,Gallade,280.0,Ralts,140,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/475.png,True,False
476,Probopass,299.0,Nosepass,147,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/476.png,True,False
477,Dusknoir,355.0,Duskull,182,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/477.png,True,False
478,Froslass,361.0,Snorunt,186,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/478.png,True,False
479,Rotom,479.0,Rotom,240,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/479.png,True,False
480,Uxie,480.0,Uxie,241,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/480.png,True,True
481,Mesprit,481.0,Mesprit,242,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/481.png,True,True
482,Azelf,482.0,Azelf,243,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/482.png,True,True
483,Dialga,483.0,Dialga,244,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/483.png,True,True
484,Palkia,484.0,Palkia,245,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/484.png,True,True
485,Heatran,485.0,Heatran,246,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/485.png,True,True
486,Regigigas,486.0,Regigigas,247,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/486.png,True,True
487,Giratina,487.0,Giratina,248,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/487.png,True,True
488,Cresselia,488.0,Cresselia,249,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/488.png,True,True
489,Phione,489.0,Phione,250,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/489.png,False,True
490,Manaphy,489.0,Phione,250,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/490.png,False,True
491,Darkrai,491.0,Darkrai,252,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/491.png,False,True
492,Shaymin,492.0,Shaymin,253,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/492.png,False,True
493,Arceus,493.0,Arceus,254,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/493.png,False,True
494,Victini,494.0,Victini,255,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/494.png,False,False
495,Snivy,495.0,Snivy,256,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/495.png,True,False
496,Servine,495.0,Snivy,256,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/496.png,True,False
497,Serperior,495.0,Snivy,256,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/497.png,True,False
498,Tepig,498.0,Tepig,257,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/498.png,True,False
499,Pignite,498.0,Tepig,257,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/499.png,True,False
500,Emboar,498.0,Tepig,257,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/500.png,True,False
501,Oshawott,501.0,Oshawott,258,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/501.png,True,False
502,Dewott,501.0,Oshawott,258,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/502.png,True,False
503,Samurott,501.0,Oshawott,258,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/503.png,True,False
504,Patrat,504.0,Patrat,259,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/504.png,True,False
505,Watchog,504.0,Patrat,259,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/505.png,True,False
506,Lillipup,506.0,Lillipup,260,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/506.png,True,False
507,Herdier,506.0,Lillipup,260,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/507.png,True,False
508,Stoutland,506.0,Lillipup,260,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/508.png,True,False
509,Purrloin,509.0,Purrloin,261,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/509.png,True,False
510,Liepard,509.0,Purrloin,261,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/510.png,True,False
511,Pansage,511.0,Pansage,262,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/511.png,True,False
512,Simisage,511.0,Pansage,262,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/512.png,True,False
513,Pansear,513.0,Pansear,263,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/513.png,True,False
514,Simisear,513.0,Pansear,263,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/514.png,True,False
515,Panpour,515.0,Panpour,264,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/515.png,True,False
516,Simipour,515.0,Panpour,264,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/516.png,True,False
517,Munna,517.0,Munna,265,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/517.png,True,False
518,Musharna,517.0,Munna,265,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/518.png,True,False
519,Pidove,519.0,Pidove,266,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/519.png,True,False
520,Tranquill,519.0,Pidove,266,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/520.png,True,False
521,Unfezant,519.0,Pidove,266,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/521.png,True,False
522,Blitzle,522.0,Blitzle,267,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/522.png,True,False
523,Zebstrika,522.0,Blitzle,267,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/523.png,True,False
524,Roggenrola,524.0,Roggenrola,268,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/524.png,True,False
525,Boldore,524.0,Roggenrola,268,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/525.png,True,False
526,Gigalith,524.0,Roggenrola,268,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/526.png,True,False
527,Woobat,527.0,Woobat,269,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/527.png,True,False
528,Swoobat,527.0,Woobat,269,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/528.png,True,False
529,Drilbur,529.0,Drilbur,270,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/529.png,True,False
530,Excadrill,529.0,Drilbur,270,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/530.png,True,False
531,Audino,531.0,Audino,271,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/531.png,True,False
532,Timburr,532.0,Timburr,272,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/532.png,True,False
533,Gurdurr,532.0,Timburr,272,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/533.png,True,False
534,Conkeldurr,532.0,Timburr,272,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/534.png,True,False
535,Tympole,535.0,Tympole,273,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/535.png,True,False
536,Palpitoad,535.0,Tympole,273,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/536.png,True,False
537,Seismitoad,535.0,Tympole,273,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/537.png,True,False
538,Throh,538.0,Throh,274,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/538.png,True,False
539,Sawk,539.0,Sawk,275,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/539.png,True,False
540,Sewaddle,540.0,Sewaddle,276,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/540.png,True,False
541,Swadloon,540.0,Sewaddle,276,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/541.png,True,False
542,Leavanny,540.0,Sewaddle,276,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/542.png,True,False
543,Venipede,543.0,Venipede,277,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/543.png,True,False
544,Whirlipede,543.0,Venipede,277,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/544.png,True,False
545,Scolipede,543.0,Venipede,277,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/545.png,True,False
546,Cottonee,546.0,Cottonee,278,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/546.png,True,False
547,Whimsicott,546.0,Cottonee,278,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/547.png,True,False
548,Petilil,548.0,Petilil,279,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/548.png,True,False
549,Lilligant,548.0,Petilil,279,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/549.png,True,False
550,Basculin,550.0,Basculin,280,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/550.png,True,False
551,Sandile,551.0,Sandile,281,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/551.png,True,False
552,Krokorok,551.0,Sandile,281,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/552.png,True,False
553,Krookodile,551.0,Sandile,281,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/553.png,True,False
554,Darumaka,554.0,Darumaka,282,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/554.png,True,False
555,Darmanitan,554.0,Darumaka,282,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/555.png,True,False
556,Maractus,556.0,Maractus,283,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/556.png,True,False
557,Dwebble,557.0,Dwebble,284,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/557.png,True,False
558,Crustle,557.0,Dwebble,284,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/558.png,True,False
559,Scraggy,559.0,Scraggy,285,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/559.png,True,False
560,Scrafty,559.0,Scraggy,285,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/560.png,True,False
561,Sigilyph,561.0,Sigilyph,286,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/561.png,True,False
562,Yamask,562.0,Yamask,287,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/562.png,True,False
563,Cofagrigus,562.0,Yamask,287,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/563.png,True,False
564,Tirtouga,564.0,Tirtouga,288,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/564.png,True,False
565,Carracosta,564.0,Tirtouga,288,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/565.png,True,False
566,Archen,566.0,Archen,289,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/566.png,True,False
567,Archeops,566.0,Archen,289,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/567.png,True,False
568,Trubbish,568.0,Trubbish,290,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/568.png,True,False
569,Garbodor,568.0,Trubbish,290,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/569.png,True,False
570,Zorua,570.0,Zorua,291,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/570.png,True,False
571,Zoroark,570.0,Zorua,291,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/571.png,True,False
